Formula,Space Group Number,Formation Energy,Volume,Density,Total Magnetization
Ba2DyMg(CuO2)4,6,-1.956704626041665,245.6862697203539,5.701963690403359,0.3841869
Ba2LiEu(CuO2)4,6,-1.859585776770833,236.6317257573713,5.724359846011764,6.8115587
Ba2LiLaCu3O7,6,-1.949081090238095,194.67695603438983,6.16812965536687,0.6965517
Ba2LiSmCoCu2O7,6,-2.034962607380952,191.48009347021377,6.33044216455987,2.3350447
Ba2LiTmCu3O7,6,-2.043010426309524,187.11654357345188,6.683837664691075,0.000195599999999
Ba2LiV2(Si2O7)2,6,-2.9869228475362317,309.3969707790607,3.863241709775478,1.018202099999999
Ba2LiY2(Fe2O5)2,6,-2.430945058596491,273.0916664455335,5.124544059295235,17.0009711
Ba2LiY2(Fe2O5)2,6,-2.407366789649122,278.61841816913693,5.02289219112908,16.9992445
Ba2LiZn2(SO)2,6,-1.780028299814814,183.2479151481292,4.608257208364234,0.9917651
Ba2MgMn3Tl2O10,6,-2.087776776414432,265.5687708842476,6.45619060871141,12.0632865
Ba2MgNb6(NO7)2,6,-2.763005422999999,381.9939980217053,4.818257085138627,2.17e-05
Ba2Nd2Mg(Fe2O5)2,6,-2.384293880526316,303.8264659811729,5.305922082243181,5.9999987
Ba2Nd2Mg(Fe2O5)2,6,-2.431236559473684,307.0982782305826,5.249393009650784,15.9999988
Ba2Nd4Mg(CuO5)2,6,-2.72957244868421,296.81352165486805,6.5065382152949205,0.0
Ba2Pr4Mg(CuO5)2,6,-2.607287166929824,312.5359120970682,6.108358028065162,0.0
Ba2PrMg(CuO2)4,6,-1.9756557279166664,238.41722267223244,5.72542215349103,0.0
Ba2Sr2CaTi5O15,6,-3.506235291266668,313.393274393005,5.1359021641249765,0.00219
Ba2Sr2Co(CuO4)3,6,-1.746319999,498.20953119869785,5.942482968436137,12.3705936
Ba2Sr3CaMg2(SiO4)4,6,-3.370541077499999,375.1096263587264,4.402614884370514,0.0017641
Ba2TmMgCu3O7,6,-2.137520724999999,216.256948592274,5.91652758583869,0.0387903
Ba2Y2Mg(Fe2O5)2,6,-2.377574789736842,286.4665694039713,4.985935637274176,16.0030013
Ba2Y2Mg(Fe2O5)2,6,-2.416536495526317,294.0914498098955,4.856665769107571,16.0003713
Ba2YTlCo2O7,6,-2.239590036410256,394.7705047220432,6.71168143904203,0.0230802
Ba3Na7Ti3Nb7O30,6,-2.999493045993103,649.0934643053844,4.724658668504699,0.0002499
Ba3Sr5Co2(CuO4)6,6,-1.759785929750001,486.2376221522508,5.9190426806919305,12.3074509
Ba3Sr5Tl5Cu3O19,6,-2.002699041761906,546.2704246720199,7.194004281609344,0.0066343
Ba3SrY8(CuO5)4,6,-3.0467929175,503.70267515982215,5.884612607256904,4.0006593
Ba6MgSc2C2(O3F7)2,6,-3.48015821016129,541.6065983445482,4.059852873007419,0.0
Ba6MgSc2C2(O3F7)2,6,-3.481125781451613,584.0956640828907,3.764525641157379,0.0
Ba6MgSc2C2(O3F7)2,6,-3.487657818870968,516.9968594062799,4.253107275843116,0.0
Ba6Mn4Si12Cl3O34,6,-3.08828748969024,915.8865859884636,3.682427183811542,16.9989699
Ba6YTl3(Cu2O7)3,6,-1.7472712452702712,560.8093819348209,6.642285430551717,1.3906428
Ba7Na3Ti7Nb3O30,6,-3.270762661149425,654.7569670146079,5.386780735285235,0.000804999999999
BaLa3Sc4HO12,6,-3.643768943630953,282.06286659446255,5.456585642538219,0.003638799999999
BaMg2V6(Cu4O13)2,6,-1.937416776744187,551.3632484586627,4.264377496454364,3.9997717
BaSr7V8(Si2O7)8,6,-3.132123340681818,1144.8168611431847,3.631336291716245,0.0610891
BaSrCa2Tl(CuO3)3,6,-2.046405688725491,232.40279944218915,6.031306049969047,0.0006822
BaSrLiNdTlCu2O7,6,-2.071260073511904,223.44442639579637,6.090908900844873,2.85e-05
BaSrLiNdTlCu2O7,6,-2.031328623511905,217.2039552868024,6.265906363359067,7.410000000000001e-05
BaSrLiNdTlCu2O7,6,-2.101802224226191,204.19104800454343,6.665226800481723,1.0900000000000002e-05
BaSrLiNdTlCu2O7,6,-2.10788720279762,206.1232710541492,6.602746204337111,1.2400000000000002e-05
BaSrLiNdTlCu2O7,6,-2.066622278511905,226.9028783028224,5.998071314732211,1.94e-05
BaSrNdTlCu2O7,6,-2.199928214294871,192.36657505350652,7.015012059874296,0.0004211
BaSrYTlCu2O7,6,-2.222204291410257,186.2281333771905,6.752825055168887,0.0002109
BaYMgCrCuO5,6,-2.344295948,157.60376563683502,4.699939745676054,3.7057668
BaYMgMnCuO5,6,-2.340742475793102,155.04913256088145,4.808884799766883,4.8426266
BaYMgTiCuO5,6,-2.597919226333333,156.40619937822302,4.692088122096881,0.0005901
BaYMnCoO5,6,-2.588844035881226,240.0469448874355,5.812148721104228,13.9998101
BaZr2Ti3Pb4O15,6,-2.917692798599999,358.16925338449784,7.103410290006317,0.0005245
Ca10Si3S3(ClO12)2,6,-3.055581608154761,572.9186418831729,3.003084137219504,0.0015114
Ca10VP5(O12F)2,6,-3.367385818647959,548.3390145414827,3.114834314405455,5.2e-06
Ca18Nd2Si3P9(O16F)3,6,-3.444827183635972,1101.035943659048,3.314748202465918,0.0002095
Ca19Si6S6(ClO24)2,6,-3.048514821419752,1133.4943963035594,2.873196827056635,0.0001416
Ca2HoMn4BiO12,6,-2.476970103336207,229.1269636518742,6.274748852141912,14.0004594
Ca2HoMn4BiO12,6,-2.330837944836207,262.33872070991976,5.480373420586688,15.9767269
Ca2LaGa(FeO4)2,6,-2.673125279821428,352.5839058816359,4.977791203225287,10.0000001
Ca2LaNdMn4O12,6,-2.7619423322112078,231.6306372242995,5.556252165755224,14.0025445
Ca2SmYMn4O12,6,-2.765574957836206,228.2204079991248,5.319993492526474,14.0010995
Ca3La7Ti5Cr5O30,6,-3.380190043133334,1216.77226896174,5.654995293637018,28.4893188
Ca3YAl3B4O15,6,-3.327550050544871,1121.9987201348258,3.394012322897274,0.0003072
Ca3YGa3B4O15,6,-2.9915490332371792,1173.7235941784943,3.970069190517819,0.0001241
Ca3YMn3B4O15,6,-2.9263718896330677,594.5186472841835,3.671164861579384,23.9996004
Ca4Al5FeSi6(HO13)2,6,-3.175291149147727,473.1000800487817,3.290815025838948,5.0008
Ca4MnFe11Si8(HO9)4,6,-2.469365890358297,694.2153566490398,3.90904352385818,53.02075
Ca6La4Ti5Cr5O30,6,-3.304265289433334,1179.602362340095,4.998464223130545,27.7512198
Ca7La3Ti5Cr5O30,6,-3.257029691433333,1162.9051570961524,4.7879970452658185,25.9999154
Ca8Al11Fe(Si3O13)4,6,-3.235680912619047,941.5049393538568,3.2492085555712302,8.8195396
Ca8Al11Fe(Si3O13)4,6,-3.237326822380953,943.7024761084976,3.241642341213284,8.8923771
Ca8Al9Fe3Si12(HO13)4,6,-3.127196104715908,950.9048869430708,3.324936755469179,15.0009594
Ca8Al9Fe3Si12(HO13)4,6,-3.127006502784089,952.109320560696,3.320730656948469,15.0001737
Ca9LaTi9MnO30,6,-3.493289923058621,1155.7494625619995,4.210667873026273,8.0000539
CaCoNiP2O9,6,-2.318235769056122,689.2622711506716,3.504324020708869,14.0000022
Cd2GaAg(SeS)2,6,-0.698483738606769,211.2937821011824,4.907600824512129,0.0009146
Co7CuAs4(HO5)4,6,-1.46362828513889,445.6999549372397,4.097454236587889,21.0597054
CoPH6NO5,6,-1.46162247140306,487.9434756839451,2.585817324444527,2.26e-05
Cr3Si3Pb10(ClO12)2,6,-1.995441140714286,691.1370932303764,6.648374309262048,0.006699
Cs4MgTi2(AgS2)4,6,-1.001520066155474,563.4028651414081,3.948412918654733,2.3700000000000003e-05
H3PbCI3NF3,6,-1.063218816979166,274.6773593912457,4.074307544185133,0.0018418
H6PbCBr3N,6,-0.6852297043750001,224.23948050073244,3.546922625526832,0.000223199999999
H6PbCI3N,6,-0.521888841041666,269.0381845849923,3.826588550109265,0.000189899999999
H6PbCNCl3,6,-0.7897134831250001,194.177106938826,2.955663671294324,0.0007377
K2LiS2(O2F)2,6,-2.06414941480303,191.69285244276708,2.176556779570432,1.0061208
K2LiS2(O2F)2,6,-2.067369092075757,212.63198837267427,1.96221829449401,0.9982977
K2LiS2(O2F)2,6,-2.069747774803029,215.83041379182916,1.933139867775644,0.9988207
K2MgNb2(CuS2)4,6,-0.952911232323528,410.110886348566,3.235225510651216,0.5008237
K2MgV2(CuS2)4,6,-0.995239364088234,386.2515718256003,3.074246535147948,2.003562
K2Na2La2MgNb2O10,6,-2.7154605585399283,306.74161631054494,4.179740265198867,1.7165404
K2Na2Nd2MgNb2O10,6,-2.676310240382032,298.27316363766903,4.357828582173449,1.0835836
K2Na2Pr2MgNb2O10,6,-2.66704116450484,302.5772021930576,4.259242505983044,1.5353314
K2Na2Sm2MgNb2O10,6,-2.6851617753820323,292.6476546774524,4.511027690515651,0.0
K2V6CdCu9O26,6,-1.702709460556818,563.5109050129573,4.373468794420321,3.0003175
K3Na5V2(MoO4)6,6,-2.084849425966164,488.7377148688583,4.395663048592578,3.416964499999999
K3Nb4Mo4(PO4)12,6,-2.67793430038682,1066.2490878889073,3.133942949853742,11.1566695
K4Ho2MgNb10O30,6,-3.037524211361702,662.2787673035747,4.813046491169646,5e-07
K4Li3Nb18P12(WO42)2,6,-2.877668525485482,1785.5711754685965,3.657453792359318,0.9776142
K5Na3Ta6Nb2O24,6,-3.001785161359698,521.4219445837355,6.114330467934943,0.0006935
K6Al11Si13Ag5O48,6,-2.841348297371486,1929.6837781850293,1.896431605426356,0.0
K6Al11Si13Ag5O48,6,-2.835131890263052,1983.20324695682,1.8452537888106384,0.0006032
K6MgV2(SO3)2,6,-1.879471529029412,359.19992893857176,2.408078911964216,1e-07
K6MgV2(SO3)2,6,-1.924625521970588,380.8631569776924,2.271109080017111,2e-07
KNaSr8(BO3)6,6,-3.110990393930274,465.30088907329184,3.982371443296821,0.007341899999999
La2ThTa(ClO2)3,6,-3.625107752871795,423.729292688256,7.000291360333264,0.0071873
La2ThTa(ClO2)3,6,-3.612008612487179,1271.6814225395983,6.997574520201875,0.0028222
La6Sm2Cr3Fe5O24,6,-2.843359335249999,488.339618316686,6.642133302743489,34.0016636
La6Sm2Cr5(FeO8)3,6,-2.9394685945,482.3176710265749,6.69856100724416,30.0017072
La6Sm2V3Cr5O24,6,-3.095291638500001,487.3404924146452,6.579397842394135,21.000568
La6Sm2V5Cr3O24,6,-3.107902019250001,492.3718252377999,6.505052505305392,18.9998861
Li12Co3NiP4(CO7)4,6,-2.289665167664834,537.8237268898039,2.898269380683137,11.0000132
Li12CoNi3P4(CO7)4,6,-2.271467010934065,531.7523574360316,2.929863196903789,7.000479
Li12Cr3CoP4(CO7)4,6,-2.361278949010989,556.3838784728349,2.740191324793885,15.0000996
Li12Cr3FeP4(CO7)4,6,-2.373983722664835,559.6302804719676,2.715132225015066,15.9997322
Li12Cr3NiP4(CO7)4,6,-2.362541504972528,554.9280194813548,2.746662692407396,14.0026118
Li12CrCo3P4(CO7)4,6,-2.3152753484340662,546.6062912498734,2.831355833867246,12.9994781
Li12CrFe3P4(CO7)4,6,-2.348513626126373,553.3512880788535,2.769041546013684,16.0003626
Li12CrNi3P4(CO7)4,6,-2.31334234978022,540.5632405031128,2.860798198603254,9.9967503
Li12Fe3CoP4(CO7)4,6,-2.326530082857143,550.2827587180122,2.8054159412213022,15.0000002
Li12Fe3NiP4(CO7)4,6,-2.32328385978022,543.4719505893402,2.83984082867136,14.0013571
Li12FeNi3P4(CO7)4,6,-2.300224954587912,535.2340443284954,2.901223511340845,10.0002249
Li12Mn11Fe(PO4)12,6,-2.6187593036066152,934.959740878494,3.344508473165206,59.0000198
Li12Mn3CoP4(CO7)4,6,-2.382328198314702,560.6341473608686,2.745558628751375,18.0002735
Li12Mn3CrP4(CO7)4,6,-2.405741291199317,562.6974176146451,2.7150197526752,19.0011436
Li12Mn3FeP4(CO7)4,6,-2.393650846968548,561.7433074430754,2.731008686867152,19.0013727
Li12Mn3NiP4(CO7)4,6,-2.381110836776241,558.2387934862852,2.75662628582912,16.9998085
Li12Mn3VP4(CO7)4,6,-2.416561996968548,562.9458875762624,2.710710625622477,18.0056173
Li12MnCo3P4(CO7)4,6,-2.277755156471201,548.9893939554056,2.827963788111484,8.0000003
Li12MnCr3P4(CO7)4,6,-2.395400326855816,562.4359973829933,2.698910065247559,17.0048732
Li12MnFe3P4(CO7)4,6,-2.355787432240432,556.3032041536659,2.7631297273819437,17.0002676
Li12MnNi3P4(CO7)4,6,-2.319415826086585,538.179340898146,2.882547584747088,11.0017712
Li12MnV3P4(CO7)4,6,-2.423955877432739,561.9803311451363,2.691750008070888,14.0095162
Li12V3CoP4(CO7)4,6,-2.393832519010989,557.3367085528979,2.726080375169338,11.9998788
Li12V3CrP4(CO7)4,6,-2.416355819395604,561.1063663248918,2.687236211856223,13.0010936
Li12V3FeP4(CO7)4,6,-2.404130859010988,558.3550512293549,2.711924234894682,13.0004776
Li12V3NiP4(CO7)4,6,-2.3924274001648342,553.6800428236908,2.743365043167599,11.0013872
Li12VCo3P4(CO7)4,6,-2.32150045978022,548.0624543404803,2.820637857631569,12.0000286
Li12VCr3P4(CO7)4,6,-2.393710550741758,556.8301639472088,2.714162868938741,15.0007009
Li12VFe3P4(CO7)4,6,-2.359581385549451,555.8634662987207,2.753376673451687,15.0002657
Li12VNi3P4(CO7)4,6,-2.323820032087912,541.3100806153877,2.853616061254071,8.9995975
Li16Mn15Fe(PO4)16,6,-2.621991179165934,1247.302138126306,3.342258111928902,78.9999173
Li20Si3P3S23Cl,6,-1.268355537661904,982.915389590278,1.839667013267739,0.0039002
Li20Si3P3S23Cl,6,-1.268182729461904,991.4193376299517,1.82388717914777,0.003034
Li20Si3P3S23Cl,6,-1.273148881661904,998.528323212048,1.810902081621218,0.0042951
Li2CoSn(PO4)2,6,-2.362921119532313,696.1610024448539,3.639631521613606,12.0000861
Li2MnFe(BO3)2,6,-2.418423052188696,373.5658352822039,3.230925483126735,27.0000018
Li2MnFe(BO3)2,6,-2.417982141910919,373.3584010927528,3.232720552975995,26.9997719
Li2MnFe(BO3)2,6,-2.417908259688697,373.62245132143465,3.230435892088356,27.0007947
Li2MnFe(BO3)2,6,-2.418288259688696,373.64261117130746,3.230261594241534,26.9998577
Li2MnFe(BO3)2,6,-2.418411721355363,374.0303135885116,3.226913255396285,27.0005251
Li2MnFe(BO3)2,6,-2.418352701077586,374.1044157045137,3.226274072616446,27.0001097
Li2MnFe(BO3)2,6,-2.418149715244252,373.6295660202132,3.230374377742635,27.0001895
Li2MnFe(BO3)2,6,-2.419088008299808,373.57285227876736,3.2308647951166902,27.0000157
Li2MnFe(BO3)2,6,-2.418481914410919,373.6702328098129,3.23002281386729,26.9999295
Li2MnFe(PO4)2,6,-2.554041170396433,920.7848294977742,3.404173098933302,53.9999968
Li2MnFe(PO4)2,6,-2.554168678670244,614.52664585202,3.400461116578944,35.9999581
Li2V2SiGeO10,6,-2.473053400104167,192.3700039797432,3.249816537328754,0.0017582
Li3CoSiBO7,6,-2.326692926089744,525.198618570585,2.916998050317762,2.085547
Li3FeNi2(PO4)3,6,-2.399725494948979,868.9243761348149,3.661292368971279,31.999999
Li3FePCO7,6,-2.277495952664834,288.7022027268082,2.6647596390179773,8.0001365
Li3Mn2Fe(BO3)3,6,-2.451327890186782,374.62865156999743,3.217739320198299,4.1e-06
Li3Mn2Fe(BO3)3,6,-2.449953039353449,375.41216459283896,3.211023659654323,27.9999495
Li3Mn2Fe(BO3)3,6,-2.449196162409004,375.3324988056862,3.211705211953222,27.9998502
Li3Mn2Fe(BO3)3,6,-2.449807223797892,375.1426886007762,3.213330232093332,27.9999748
Li3Mn2Fe(BO3)3,6,-2.449379405186782,375.97639790655137,3.206204829190539,27.9999262
Li3Mn2Fe(BO3)3,6,-2.449315819075671,375.3845786785319,3.211259628387575,28.0000027
Li3Mn2Fe(BO3)3,6,-2.449271556297892,374.3480247164831,3.220151471461927,27.9999793
Li3Mn2Fe(BO3)3,6,-2.4495083957423383,374.8017006037668,3.216253663437977,28.0000496
Li3Mn2Fe(BO3)3,6,-2.449335497964558,355.2889154942345,3.392893192158173,28.0000007
Li3MnFe2(BO3)3,6,-2.3886071039128343,371.3583282686265,3.254186910745097,6.5e-06
Li3MnFe2(BO3)3,6,-2.326609777523947,372.0649795095297,3.248006336530236,25.9999698
Li3MnFe2(BO3)3,6,-2.386848923357279,350.9664603997169,3.443261813882772,26.0000003
Li3MnFe2(BO3)3,6,-2.387394329468391,371.8780982539859,3.249638568987687,26.0001008
Li3MnFe2(BO3)3,6,-2.38729290835728,372.0567270018229,3.248078379838095,25.9999832
Li3MnFe2(BO3)3,6,-2.386812724190614,372.2028057375557,3.2468036038934383,26.0011164
Li3MnFe2(BO3)3,6,-2.387380582523946,371.6159159501573,3.251931252616291,25.999853
Li3MnFe2(BO3)3,6,-2.387246770023947,372.4444257744557,3.244697268686653,26.0001323
Li3MnFe2(BO3)3,6,-2.386588250579501,371.5810754967159,3.252236162545436,26.0000017
Li3MnFeCo(PO4)3,6,-2.47996852473141,909.120879173853,3.473724298952883,48.000001
Li3MnFeCo(PO4)3,6,-2.492697891398077,910.6411598843866,3.467925048624598,48.0000002
Li3MnFeCo(PO4)3,6,-2.492714817826648,911.4479285480028,3.464855412752523,48.0000002
Li3MnFeCo(PO4)3,6,-1.929514021159982,911.0469289205786,3.466380477692084,1.407754
Li3MnFeCo(PO4)3,6,-2.491819629017124,910.8794940755588,3.46701765624516,47.99992
Li3MnFeCo(PO4)3,6,-2.232281445921886,908.1330618590716,3.477502825639554,2.845365499999999
Li3MnFeCo(PO4)3,6,-2.491178619374268,910.3495781837868,3.469035812563488,48.0000312
Li3MnFeCo(PO4)3,6,-2.493042212826648,910.6394002913156,3.467931749561197,48.0000004
Li3MnFeCo(PO4)3,6,-2.492548373659981,907.738745510622,3.479013432323152,47.9999993
Li3MnFeCo(PO4)3,6,-2.472180118659981,910.6582369532338,3.467860016549546,48.0090854
Li3MnFeCo(PO4)3,6,-2.492574142231411,911.5618689640302,3.464422324137646,47.9999993
Li3MnFeCo(PO4)3,6,-2.476133311398076,910.0726979387408,3.470091230980094,48.0010106
Li3MnFeCo(PO4)3,6,-2.474724482231411,909.9081560371452,3.4707187398182877,48.0675618
Li3MnFeCo(PO4)3,6,-1.845636284850457,914.235450195068,3.45429100129272,1.788598299999999
Li3MnFeCo(PO4)3,6,-2.486609958779028,913.459905346192,3.457223760111024,47.9993166
Li3MnFeCo(PO4)3,6,-2.492465733898076,909.77178473821,3.471238987237175,47.9999991
Li3MnFeCo(PO4)3,6,-2.4752407388980773,905.610614096581,3.487188908250611,48.0055563
Li3ZnFe2(PO4)3,6,-2.484791954115646,893.8532282982287,3.587918723943937,32.0000008
Li4Co3Ni(PO4)4,6,-2.363727572210885,289.663044182887,3.68691538955996,10.9992024
Li4Co3Sn(PO4)4,6,-2.300636453460885,313.8398931139516,3.720441760108643,9.0118583
Li4CoCu3(PO4)4,6,-2.22783057542517,289.01765407905384,3.776034223774309,4.0065457
Li4CoNi3(PO4)4,6,-2.362365258639456,285.4546628180513,3.738480734273147,8.9958501
Li4CoSn3(PO4)4,6,-2.376283097389456,359.34280245892927,3.801791701235983,2.9996343
Li4Cr3Co(PO4)4,6,-2.5148398450680283,306.5619916505711,3.37224900913308,14.9997222
Li4Cr3Cu(PO4)4,6,-2.479182574710885,304.32345523613105,3.422224273454427,10.9816355
Li4Cr3Ni(PO4)4,6,-2.511375196853741,306.0015082368789,3.3771244774913223,14.0000004
Li4CrCo3(PO4)4,6,-2.41581284042517,297.6042351237049,3.551165885306155,12.9997769
Li4CrNi3(PO4)4,6,-2.40957405542517,290.99460893862846,3.627721640781824,10.0002125
Li4Cu3Bi(PO4)4,6,-2.240111540068027,316.4607151666035,4.235912182996846,1.999998999999999
Li4Cu3Ni(PO4)4,6,-2.22524317542517,286.6883107365335,3.805325586206311,3.0008233
Li4Cu3Sb(PO4)4,6,-2.225625571853741,310.8598463999488,3.846321520957391,1.9999991
Li4Cu3Sn(PO4)4,6,-2.239970735603741,308.48422466085384,3.859524014122423,0.989182999999999
Li4CuNi3(PO4)4,6,-2.314919111139456,283.45075724583154,3.791933776457168,6.9999835
Li4Fe3Co(PO4)4,6,-2.4499876761394552,298.8101690990696,3.523899879969281,15.0248266
Li4Fe3Cu(PO4)4,6,-2.396204517568027,299.7691664518832,3.538178640868208,12.9999785
Li4Fe3Ni(PO4)4,6,-2.448218444353742,298.2469876627264,3.529218981573248,14.0000903
Li4Fe3Sb(PO4)4,6,-2.364140086496597,323.38131402525465,3.57875805731803,12.9998568
Li4FeCo3(PO4)4,6,-2.394613833996599,295.61075990010124,3.596733949287498,12.9991594
Li4FeCu3(PO4)4,6,-2.249071507210884,293.25016425622863,3.704047318744586,6.9988042
Li4FeNi3(PO4)4,6,-2.390402855425171,287.97122914297546,3.688002763927675,10.00022
Li4Mn3Co(PO4)4,6,-2.561535613060639,307.5994948816648,3.408519954812394,18.0000001
Li4Mn3Cr(PO4)4,6,-2.614669217346352,312.4232396553589,3.319022298987819,19.0018125
Li4Mn3Cu(PO4)4,6,-2.518219476274924,308.1558502669823,3.427222810757826,14.0002829
Li4Mn3Fe(PO4)4,6,-2.59253233948921,309.4244250292982,3.371844184093739,19.0011782
Li4Mn3Nb(PO4)4,6,-2.540446428774924,318.36958531272745,3.470409449503174,18.0016778
Li4Mn3Ni(PO4)4,6,-2.56085531948921,303.52363635836844,3.452979280307031,16.9999366
Li4Mn3Sb(PO4)4,6,-2.485186048774923,330.9618795342433,3.483136432959656,16.000252
Li4Mn3Sn(PO4)4,6,-2.560173989132066,661.1805967704198,3.471731451223811,3.2e-06
Li4Mn3V(PO4)4,6,-2.6324988344892093,312.08141806563714,3.317046240865241,18.0014807
Li4MnCo3(PO4)4,6,-2.435412322494135,296.3963319324912,3.58211997690999,13.9999998
Li4MnCr3(PO4)4,6,-2.582051234636992,311.7099170430475,3.295272988660548,17.0025971
Li4MnCu3(PO4)4,6,-2.291769255351278,295.8847940528764,3.665975650751762,7.9069351
Li4MnFe3(PO4)4,6,-2.516110434279849,304.3068337828673,3.438447317671756,16.9997144
Li4MnNi3(PO4)4,6,-2.426224341065563,288.22808491420204,3.679491036126781,10.9995091
Li4MnSn3(PO4)4,6,-2.449124310886993,729.6168984433772,3.726647188506198,0.0
Li4MnV3(PO4)4,6,-2.634225888922706,309.87048141091424,3.297879978039985,14.0023379
Li4Ni3Sb(PO4)4,6,-2.277689328639456,308.7029618817061,3.794887857392164,4.9999403
Li4Ni3Sn(PO4)4,6,-2.342508054889456,617.8743493034409,3.775617093500394,8.0000688
Li4NiSn3(PO4)4,6,-2.368082288103741,358.7042133643801,3.807449827566994,2.0011946
Li4TiCu3(PO4)4,6,-2.401965505544217,302.36419141095143,3.548583907884325,0.9998722
Li4TiMn3(PO4)4,6,-2.630823103893971,311.78467000207274,3.3038287843703342,16.9932733
Li4V3Co(PO4)4,6,-2.566085392210884,300.27931565089807,3.425310054583896,12.0
Li4V3Cu(PO4)4,6,-2.537826452568027,301.6075311900047,3.43562210765525,7.9997482
Li4V3Ni(PO4)4,6,-2.566097194710885,301.34900063400784,3.411830030808101,10.9757537
Li4VCo3(PO4)4,6,-2.437448980782311,295.18168926823085,3.574377547638254,11.9999989
Li4VFe3(PO4)4,6,-2.517141590068028,303.8407453322949,3.421880090930157,14.9999713
Li4VNi3(PO4)4,6,-2.429504070782312,289.9725629779711,3.634468809305705,9.0095703
Li5Fe2P2(CO7)2,6,-2.300030806238094,275.58635157143584,2.749759454848337,9.0006612
Li5Mn2P2(CO7)2,6,-2.368206995672577,281.2277560175994,2.683889094486045,9.0032047
Li6CoNiP2(CO7)2,6,-2.294567717087912,538.5944366632147,2.893382747394738,4.0020319
Li6CrCoP2(CO7)2,6,-2.339158504972527,552.1734002337273,2.781947833148854,6.0020851
Li6CrFeP2(CO7)2,6,-2.366654113818682,279.2616787544764,2.73195639341303,8.0011099
Li6CrNiP2(CO7)2,6,-2.09469863151099,273.25769157394166,2.809291858407313,0.0042688
Li6FeCoP2(CO7)2,6,-2.22679045804945,267.7910101971797,2.891994191270726,7.0057232
Li6FeNiP2(CO7)2,6,-2.315178422280219,272.51797096309684,2.840369955286752,6.004251
Li6Mn5Fe(BO3)6,6,-2.480750670823754,754.9630949452688,3.189430891341202,57.9996962
Li6Mn5Fe(BO3)6,6,-2.4804658198515317,377.5443023733995,3.188900748473663,29.0000206
Li6Mn5Fe(BO3)6,6,-2.480767223740421,377.4911805586539,3.189349501195652,29.0000229
Li6Mn5Fe(BO3)6,6,-2.480510712629309,377.37965083147793,3.190292072632542,29.0000022
Li6Mn5Fe(BO3)6,6,-2.480524570407087,377.3221780321703,3.190778010185907,29.0000036
